employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
34593,Sales & Marketing,region_14,Bachelor's,m,other,1,39,5,5,1,1,50,1
22851,Procurement,region_17,Master's & above,f,other,1,38,5,4,1,1,92,1
4021,Technology,region_13,Bachelor's,m,other,1,54,4,15,0,0,86,1
74354,Procurement,region_31,Master's & above,m,sourcing,1,34,4,9,1,0,69,1
39517,Sales & Marketing,region_7,Bachelor's,m,other,1,41,3,7,0,0,58,1
35106,Analytics,region_22,Bachelor's,m,referred,1,27,4,1,1,0,83,1
51712,Sales & Marketing,region_2,Bachelor's,m,other,5,34,5,10,1,0,49,1
63072,Sales & Marketing,region_2,Bachelor's,f,other,1,40,3,10,1,0,47,1
39853,HR,region_2,Master's & above,f,sourcing,1,43,3,13,0,0,65,1
21538,Analytics,region_7,Master's & above,m,sourcing,1,35,3,7,1,0,83,1
35167,R&D,region_22,Master's & above,m,other,1,31,5,3,1,0,89,1
46662,Technology,region_22,Bachelor's,f,sourcing,4,26,4,2,1,0,79,1
26964,R&D,region_11,Bachelor's,m,other,2,31,4,2,1,0,83,1
37210,Technology,region_22,Bachelor's,m,other,1,27,,1,1,0,77,1
27326,Operations,region_22,Bachelor's,m,referred,3,32,5,5,1,0,57,1
6444,Sales & Marketing,region_2,Master's & above,m,sourcing,1,42,5,2,1,0,50,1
40086,Sales & Marketing,region_4,Master's & above,m,other,1,35,5,10,1,0,47,1
11695,Technology,region_16,Bachelor's,m,sourcing,1,34,5,7,1,0,75,1
60627,Sales & Marketing,region_2,Bachelor's,m,other,1,35,5,10,1,0,51,1
1536,Sales & Marketing,region_2,Bachelor's,m,referred,1,33,5,5,1,0,51,1
78156,Finance,region_1,Bachelor's,m,sourcing,1,26,5,3,1,0,59,1
62794,Operations,region_2,Master's & above,m,other,1,44,3,8,1,0,65,1
55156,Analytics,region_31,Bachelor's,m,sourcing,1,27,,1,0,0,84,1
63795,Operations,region_4,Bachelor's,m,other,1,34,5,5,1,1,99,1
57554,Procurement,region_7,Master's & above,f,other,1,38,3,8,1,0,73,1
73327,Technology,region_13,Master's & above,m,other,1,37,4,3,1,0,76,1
14860,Sales & Marketing,region_10,Master's & above,m,other,1,33,4,7,1,0,49,1
75547,Technology,region_22,Bachelor's,f,other,1,30,4,4,1,0,82,1
21390,Technology,region_22,Bachelor's,m,other,2,27,,1,1,0,80,1
64628,Legal,region_22,Bachelor's,m,other,1,32,3,5,1,0,58,1
52963,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,42,3,13,0,0,62,1
36746,Sales & Marketing,region_2,Master's & above,m,sourcing,1,45,4,13,1,0,51,1
9759,Technology,region_2,Bachelor's,f,sourcing,2,32,3,4,0,0,89,1
31808,Sales & Marketing,region_6,Bachelor's,m,other,1,28,,1,1,0,96,1
66041,Technology,region_31,Master's & above,m,sourcing,2,33,5,8,0,0,89,1
17073,Finance,region_30,Bachelor's,f,other,1,28,,1,0,0,95,1
992,Procurement,region_2,Bachelor's,f,other,1,31,5,2,1,0,70,1
15359,Procurement,region_7,Master's & above,f,other,1,35,3,4,1,0,68,1
64202,Operations,region_15,Master's & above,f,other,1,35,2,4,1,0,59,1
43904,Sales & Marketing,region_4,Master's & above,m,sourcing,1,33,3,8,1,0,92,1
11683,Technology,region_22,Bachelor's,f,sourcing,2,31,4,2,1,1,84,1
17250,HR,region_26,Bachelor's,m,sourcing,1,28,4,4,1,0,59,1
8887,Sales & Marketing,region_7,Bachelor's,m,other,1,25,,1,1,1,50,1
23329,Finance,region_23,Master's & above,m,other,2,40,3,4,0,0,76,1
65823,Procurement,region_15,Bachelor's,m,other,2,29,,1,0,0,86,1
24128,Procurement,region_17,Bachelor's,f,other,1,27,5,4,0,0,83,1
26272,Sales & Marketing,region_28,Master's & above,m,sourcing,1,35,5,2,1,0,44,1
7170,Operations,region_15,Bachelor's,m,sourcing,1,38,5,5,0,0,67,1
47595,Operations,region_32,Bachelor's,m,sourcing,1,39,5,7,1,0,57,1
70920,Analytics,region_22,Bachelor's,m,referred,2,28,5,2,1,0,82,1
10622,Procurement,region_2,Master's & above,m,referred,1,41,5,13,0,0,80,1
17150,Analytics,region_31,Bachelor's,m,other,1,26,,1,1,0,85,1
66420,Sales & Marketing,region_3,Master's & above,m,other,1,34,3,4,0,0,63,1
59062,Procurement,region_17,Master's & above,f,other,1,34,4,9,1,0,86,1
52440,Procurement,region_7,Master's & above,m,other,1,34,4,7,1,0,91,1
617,Operations,region_15,Bachelor's,m,other,1,41,5,5,1,0,56,1
36704,Technology,region_26,Bachelor's,m,sourcing,1,29,5,4,1,0,81,1
60579,Operations,region_8,Bachelor's,m,sourcing,1,31,5,5,1,0,59,1
21945,Analytics,region_22,Bachelor's,m,other,1,29,3,2,0,0,82,1
52698,Analytics,region_6,Bachelor's,m,sourcing,1,29,5,5,0,0,87,1
63551,Technology,region_16,Bachelor's,m,sourcing,2,32,4,3,1,0,81,1
3593,Analytics,region_28,Master's & above,m,sourcing,1,33,4,4,1,0,87,1
66830,Finance,region_22,Master's & above,f,sourcing,1,33,4,2,1,0,62,1
47369,Sales & Marketing,region_2,Master's & above,m,other,1,45,4,15,0,0,92,1
6265,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,27,4,2,1,0,59,1
15299,Procurement,region_17,Bachelor's,f,sourcing,2,30,3,3,1,0,67,1
12690,Operations,region_15,Bachelor's,f,sourcing,1,33,5,6,0,0,87,1
11798,Operations,region_22,Master's & above,f,sourcing,1,38,5,11,1,0,61,1
67347,Procurement,region_7,Master's & above,m,other,1,42,3,9,0,0,83,1
56428,Operations,region_21,Bachelor's,f,sourcing,3,35,5,4,0,0,71,1
29742,Procurement,region_2,Master's & above,f,other,1,34,2,7,0,0,79,1
34651,Sales & Marketing,region_23,Master's & above,m,sourcing,1,35,5,7,0,0,66,1
45711,Sales & Marketing,region_2,Master's & above,m,other,1,35,3,7,1,0,51,1
38039,Operations,region_4,Master's & above,f,sourcing,1,41,5,9,1,0,60,1
14289,Sales & Marketing,region_22,Bachelor's,f,other,2,29,3,3,1,0,47,1
17683,Operations,region_31,Master's & above,f,sourcing,1,35,5,9,0,0,78,1
68701,Operations,region_15,Bachelor's,f,other,1,34,5,7,1,0,62,1
20000,Operations,region_29,Bachelor's,m,other,1,33,5,3,0,0,72,1
61804,Technology,region_2,Master's & above,m,other,1,43,5,12,1,0,77,1
25423,Technology,region_13,Bachelor's,m,referred,1,30,5,6,0,0,92,1
52671,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,24,3,2,1,0,48,1
10840,Sales & Marketing,region_1,Bachelor's,f,other,1,26,5,5,1,0,45,1
30301,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,27,3,6,0,0,62,1
16154,Sales & Marketing,region_7,Bachelor's,m,other,1,33,,1,1,0,51,1
16721,Sales & Marketing,region_2,Master's & above,m,other,1,44,4,13,1,0,93,1
36060,Procurement,region_13,Bachelor's,f,other,1,33,3,3,1,1,70,1
10955,Technology,region_31,Bachelor's,f,other,1,29,4,3,0,0,89,1
68978,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,34,1,10,1,0,52,1
53684,Analytics,region_22,Bachelor's,f,other,1,27,3,4,1,1,83,1
14109,Operations,region_7,Bachelor's,m,sourcing,1,30,3,8,1,0,60,1
29619,Operations,region_22,Bachelor's,f,sourcing,1,34,5,5,1,1,55,1
49867,Analytics,region_30,Bachelor's,m,sourcing,1,28,3,6,1,0,84,1
41457,Technology,region_27,Bachelor's,f,sourcing,1,35,5,6,1,0,77,1
55674,Operations,region_11,Bachelor's,f,other,1,41,4,7,1,0,58,1
62859,Sales & Marketing,region_2,Bachelor's,m,referred,1,32,3,9,1,0,57,1
53095,Technology,region_5,Master's & above,m,sourcing,1,43,3,2,1,0,78,1
58167,Operations,region_22,Master's & above,f,other,1,31,5,7,1,0,57,1
8399,Technology,region_22,Bachelor's,m,sourcing,1,34,5,7,0,1,83,1
13049,Technology,region_27,Below Secondary,m,other,1,23,3,2,1,0,78,1
49842,Sales & Marketing,region_29,Bachelor's,f,other,1,33,4,4,1,0,57,1
49549,Operations,region_13,Master's & above,f,sourcing,1,39,5,3,1,0,59,1
54313,Operations,region_15,Bachelor's,f,sourcing,1,37,3,9,1,0,58,1
236,Operations,region_31,Master's & above,m,sourcing,2,38,3,8,0,0,77,1
1941,Operations,region_23,Bachelor's,m,other,1,42,4,10,1,0,61,1
55932,Finance,region_2,Bachelor's,f,other,1,28,4,1,1,0,62,1
1645,Sales & Marketing,region_4,Bachelor's,f,other,1,33,5,6,1,0,47,1
23476,Procurement,region_12,Bachelor's,m,other,1,38,3,10,1,0,67,1
29198,Finance,region_4,Master's & above,f,other,1,43,5,13,1,0,62,1
20794,Operations,region_2,Bachelor's,m,other,1,32,5,6,0,0,67,1
23774,Operations,region_2,Bachelor's,m,other,1,57,5,11,1,1,91,1
27111,Operations,region_22,Bachelor's,f,other,2,37,5,7,1,0,55,1
52773,Operations,region_7,Master's & above,m,sourcing,1,32,3,7,1,0,60,1
26389,Operations,region_2,Master's & above,f,other,1,59,5,8,0,0,70,1
54443,Sales & Marketing,region_23,Bachelor's,m,other,1,29,4,6,1,1,89,1
35088,Analytics,region_19,Bachelor's,m,other,2,32,3,4,1,0,88,1
40741,Technology,region_4,Bachelor's,m,other,3,26,3,2,1,0,80,1
46355,Technology,region_2,Bachelor's,m,other,1,31,3,3,0,0,83,1
65472,Sales & Marketing,region_4,Master's & above,f,sourcing,1,34,3,4,1,0,51,1
72872,Technology,region_2,Bachelor's,f,sourcing,1,25,,1,0,0,93,1
44659,Technology,region_2,,m,other,1,30,5,4,1,0,80,1
34596,Sales & Marketing,region_4,Master's & above,m,sourcing,1,40,3,3,1,0,48,1
47655,Sales & Marketing,region_11,Bachelor's,m,other,1,29,5,2,1,0,98,1
76495,Procurement,region_2,Master's & above,m,sourcing,1,32,5,6,0,0,83,1
2564,Operations,region_2,Bachelor's,f,sourcing,1,51,3,5,1,0,61,1
69572,Technology,region_22,Master's & above,m,other,2,34,5,4,1,0,74,1
71000,Technology,region_2,Below Secondary,m,sourcing,1,24,,1,1,0,81,1
58108,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,33,5,6,1,1,46,1
8607,Operations,region_13,Bachelor's,m,sourcing,1,38,5,8,1,0,62,1
41912,Technology,region_22,Bachelor's,m,sourcing,2,26,4,2,1,0,80,1
48299,Analytics,region_22,Bachelor's,f,other,1,27,5,4,0,1,88,1
55956,HR,region_25,Bachelor's,f,other,1,26,4,5,1,0,52,1
68166,Analytics,region_11,Bachelor's,m,sourcing,2,29,5,5,1,0,81,1
13242,Finance,region_22,Bachelor's,m,sourcing,2,28,,1,0,1,90,1
43419,Analytics,region_22,Bachelor's,m,sourcing,2,29,,1,0,0,89,1
23971,Procurement,region_7,Bachelor's,m,other,1,30,,1,0,0,90,1
71058,Technology,region_24,Bachelor's,m,sourcing,1,29,5,5,1,0,82,1
48361,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,56,4,19,1,0,55,1
25197,Operations,region_31,Bachelor's,f,other,1,36,5,9,1,0,59,1
11655,Procurement,region_2,Bachelor's,m,sourcing,1,29,5,2,0,1,83,1
48974,Operations,region_2,Bachelor's,m,other,2,57,4,3,1,1,59,1
8878,Analytics,region_22,Bachelor's,m,other,1,30,3,6,1,0,84,1
16574,Sales & Marketing,region_2,Master's & above,m,other,1,46,4,7,1,0,50,1
49043,Operations,region_15,Bachelor's,m,sourcing,2,31,,1,1,0,56,1
32554,Procurement,region_17,Master's & above,f,other,1,38,3,9,1,0,74,1
58423,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,25,,1,1,0,52,1
21952,Technology,region_7,Master's & above,m,other,1,33,4,4,1,0,91,1
75738,Analytics,region_14,Bachelor's,m,other,1,33,5,6,1,0,84,1
23963,Sales & Marketing,region_22,Bachelor's,m,referred,1,25,3,2,1,1,91,1
58079,Procurement,region_7,Bachelor's,f,other,1,36,5,10,1,0,70,1
64779,Technology,region_12,Bachelor's,f,sourcing,1,34,5,10,0,0,82,1
67565,Sales & Marketing,region_2,Master's & above,f,other,1,36,4,7,0,0,63,1
72903,Operations,region_31,Bachelor's,m,other,1,32,4,4,1,0,58,1
40400,Operations,region_2,Bachelor's,m,sourcing,1,37,5,8,1,0,89,1
68816,Procurement,region_27,Master's & above,f,sourcing,1,35,5,3,1,0,67,1
40632,Operations,region_22,Bachelor's,m,sourcing,1,33,3,7,1,1,66,1
27366,Technology,region_30,Bachelor's,m,other,1,34,5,8,1,0,80,1
28721,Finance,region_7,Bachelor's,m,sourcing,1,28,5,3,1,1,90,1
11329,Operations,region_19,Bachelor's,m,other,1,36,5,4,1,0,60,1
29984,Sales & Marketing,region_2,Master's & above,m,sourcing,1,58,3,32,1,0,52,1
63184,Operations,region_22,Master's & above,f,other,1,33,5,5,0,0,76,1
47600,Sales & Marketing,region_1,Master's & above,m,other,1,35,5,8,0,0,65,1
10597,HR,region_2,Master's & above,m,other,1,41,5,10,0,0,97,1
7369,Finance,region_7,Bachelor's,m,other,1,29,2,6,1,0,92,1
75376,Sales & Marketing,region_2,,m,other,1,23,5,2,1,0,46,1
6461,Technology,region_16,Bachelor's,m,other,1,33,3,7,1,0,79,1
16577,Analytics,region_13,Master's & above,m,other,1,49,5,3,1,0,89,1
52471,Legal,region_22,Bachelor's,m,referred,1,28,4,4,0,0,73,1
39265,Operations,region_4,Bachelor's,f,other,1,27,5,4,1,0,58,1
68927,Operations,region_13,Master's & above,f,other,1,51,5,3,0,0,74,1
41720,Operations,region_2,Bachelor's,m,other,2,38,5,10,1,0,58,1
46096,Sales & Marketing,region_27,Bachelor's,m,other,1,27,4,3,1,0,48,1
13289,Sales & Marketing,region_7,Bachelor's,f,other,1,35,3,9,1,0,44,1
57086,Procurement,region_2,Master's & above,m,other,1,58,3,17,1,0,70,1
41815,Technology,region_2,Bachelor's,f,sourcing,1,24,5,3,0,0,82,1
22605,Operations,region_22,Bachelor's,m,other,1,31,3,6,1,0,58,1
25624,Operations,region_15,Bachelor's,m,other,1,32,2,7,1,0,65,1
7422,Procurement,region_22,Master's & above,m,other,1,48,2,3,0,0,80,1
27383,R&D,region_28,Master's & above,m,other,1,37,5,8,0,0,84,1
10207,Sales & Marketing,region_11,Master's & above,m,other,2,46,5,17,0,0,61,1
26056,Analytics,region_17,Bachelor's,m,other,1,27,3,4,0,0,82,1
31192,Technology,region_15,Bachelor's,m,other,1,43,4,11,1,0,82,1
76756,Procurement,region_17,Master's & above,f,sourcing,1,39,4,9,1,0,63,1
7636,Operations,region_15,Bachelor's,m,other,1,37,3,9,1,0,55,1
9768,Technology,region_11,Bachelor's,f,other,1,27,5,3,0,0,90,1
19855,Operations,region_4,Bachelor's,m,sourcing,1,35,5,8,1,0,60,1
77297,Sales & Marketing,region_2,,m,sourcing,1,24,5,2,1,0,54,1
25446,Sales & Marketing,region_7,Bachelor's,m,other,1,33,2,8,1,0,45,1
453,Procurement,region_23,Bachelor's,f,other,1,28,5,2,1,0,69,1
68488,Procurement,region_22,Master's & above,f,other,1,45,5,18,1,0,77,1
67414,Sales & Marketing,region_2,Bachelor's,m,other,1,28,3,2,0,0,55,1
45847,Procurement,region_22,Master's & above,f,sourcing,1,32,5,4,0,1,84,1
61901,Sales & Marketing,region_4,Master's & above,m,other,1,47,5,3,1,0,88,1
17263,Procurement,region_17,Master's & above,f,sourcing,1,38,5,9,0,0,81,1
40069,Operations,region_22,Bachelor's,m,referred,1,27,2,2,1,0,63,1
44073,Sales & Marketing,region_2,Bachelor's,m,other,1,34,4,4,1,1,64,1
53726,Analytics,region_22,Bachelor's,f,sourcing,1,30,4,5,1,0,83,1
67827,Operations,region_26,Master's & above,f,other,1,41,3,6,0,1,91,1
29725,Sales & Marketing,region_26,Master's & above,m,sourcing,2,33,3,5,1,0,53,1
74229,Operations,region_23,Master's & above,f,sourcing,1,36,2,4,0,1,70,1
3777,HR,region_13,Bachelor's,m,sourcing,1,25,5,2,1,0,50,1
54490,Analytics,region_7,Bachelor's,m,other,2,30,5,4,1,0,84,1
30923,Procurement,region_22,Bachelor's,m,sourcing,2,25,,1,1,0,71,1
76803,Technology,region_2,Bachelor's,m,sourcing,1,33,4,6,1,0,81,1
50457,Operations,region_22,Master's & above,f,referred,2,33,4,9,1,0,59,1
74515,Technology,region_15,Bachelor's,m,other,1,31,3,5,1,0,78,1
2095,Sales & Marketing,region_2,Bachelor's,m,other,1,32,4,3,1,0,89,1
10906,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,51,3,19,1,0,50,1
6767,Operations,region_30,Bachelor's,f,sourcing,1,35,4,10,1,0,62,1
63854,Procurement,region_26,Bachelor's,f,sourcing,1,30,5,4,1,0,69,1
6196,Technology,region_20,Bachelor's,f,other,1,28,5,3,1,0,75,1
10977,Sales & Marketing,region_15,,m,other,1,29,3,5,1,0,48,1
53196,Procurement,region_7,Master's & above,f,other,1,42,4,3,1,0,70,1
42070,Operations,region_23,Master's & above,m,other,1,36,3,10,1,0,57,1
66541,Operations,region_7,Bachelor's,f,other,1,35,5,5,1,0,58,1
75999,Procurement,region_20,Bachelor's,m,other,2,31,5,2,0,1,84,1
8311,Finance,region_22,Bachelor's,m,other,2,28,,1,1,0,64,1
56778,Operations,region_4,Bachelor's,m,other,1,27,5,2,1,0,55,1
63466,Procurement,region_2,Master's & above,f,referred,1,55,5,4,1,0,68,1
15446,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,30,,1,0,0,67,1
24767,Operations,region_20,Master's & above,m,sourcing,2,36,3,10,1,0,62,1
46867,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,29,5,5,1,0,99,1
61596,Finance,region_4,Bachelor's,m,sourcing,2,33,4,6,1,0,73,1
7293,Operations,region_2,Master's & above,f,sourcing,2,38,3,6,1,0,63,1
61870,Operations,region_14,Bachelor's,f,other,1,31,5,4,1,0,59,1
44584,HR,region_22,Master's & above,f,referred,1,32,5,7,0,0,59,1
71320,Sales & Marketing,region_2,Bachelor's,f,other,1,52,5,20,1,0,48,1
58924,Operations,region_22,Bachelor's,m,other,1,35,3,8,0,0,69,1
15078,Operations,region_31,Bachelor's,f,other,1,37,5,5,1,0,59,1
24289,Operations,region_2,Master's & above,f,other,1,36,3,2,0,1,76,1
67000,Sales & Marketing,region_2,Bachelor's,m,other,1,40,5,6,1,0,46,1
50305,Operations,region_6,Bachelor's,f,sourcing,1,30,4,9,1,0,61,1
37011,Operations,region_4,Master's & above,m,sourcing,1,47,4,13,1,0,59,1
33218,Operations,region_2,Master's & above,m,other,1,47,4,6,0,0,73,1
57806,Operations,region_2,Master's & above,f,sourcing,1,37,5,10,1,0,56,1
54636,Sales & Marketing,region_22,Bachelor's,m,other,1,30,5,5,0,0,61,1
5942,Operations,region_22,Bachelor's,f,other,1,34,3,9,1,0,55,1
4814,Sales & Marketing,region_28,Master's & above,m,other,1,33,3,4,1,0,52,1
46055,Sales & Marketing,region_4,Master's & above,f,other,1,34,4,8,1,0,47,1
42223,Procurement,region_2,Master's & above,m,other,1,38,4,4,1,0,72,1
70464,Sales & Marketing,region_13,Bachelor's,m,other,1,27,3,2,1,0,46,1
54762,Technology,region_26,Bachelor's,f,other,1,33,4,7,1,0,80,1
23516,Procurement,region_13,Bachelor's,f,sourcing,1,26,5,4,0,0,81,1
40243,Finance,region_26,Bachelor's,m,sourcing,1,28,,1,1,0,56,1
68944,HR,region_4,Bachelor's,m,sourcing,1,27,5,3,1,0,51,1
60573,R&D,region_22,Master's & above,m,sourcing,2,27,5,4,0,0,84,1
74477,Sales & Marketing,region_31,Bachelor's,m,other,1,25,4,2,1,0,54,1
59217,Operations,region_6,Bachelor's,f,other,1,32,4,4,1,0,90,1
60578,Technology,region_19,Bachelor's,m,other,2,32,4,7,1,0,81,1
71114,Finance,region_22,Bachelor's,f,other,1,27,2,2,1,1,60,1
50750,Operations,region_27,Bachelor's,m,sourcing,1,31,5,6,1,0,57,1
63163,Procurement,region_2,Bachelor's,f,referred,1,30,5,4,0,1,79,1
58880,Procurement,region_27,Bachelor's,m,other,1,30,5,6,1,0,67,1
32639,Technology,region_22,Bachelor's,f,sourcing,1,27,,1,0,1,89,1
38388,Procurement,region_23,Bachelor's,m,other,1,33,3,8,1,0,68,1
21095,Procurement,region_2,Bachelor's,f,other,1,26,,1,1,0,75,1
52234,Operations,region_15,Bachelor's,f,other,1,30,4,8,1,0,62,1
17141,Operations,region_23,Bachelor's,m,sourcing,1,37,1,5,1,0,58,1
67637,Procurement,region_17,Bachelor's,f,sourcing,1,33,5,8,0,0,80,1
73570,Procurement,region_2,Master's & above,f,other,1,39,5,11,1,0,68,1
64864,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,26,4,4,0,0,57,1
49547,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,32,3,6,0,0,66,1
73102,Sales & Marketing,region_2,Bachelor's,m,other,1,38,5,11,1,0,58,1
28835,Procurement,region_13,Master's & above,m,other,1,36,5,10,1,0,69,1
27635,Operations,region_15,Bachelor's,m,other,1,39,3,2,0,0,74,1
72698,Operations,region_7,Master's & above,m,sourcing,1,34,3,8,1,1,86,1
7202,Procurement,region_11,Bachelor's,m,other,1,31,5,2,0,0,80,1
57358,Procurement,region_2,Master's & above,m,sourcing,1,48,2,17,0,0,82,1
4442,Sales & Marketing,region_29,Bachelor's,f,other,1,32,,1,1,0,50,1
29636,Operations,region_27,Bachelor's,m,other,1,29,5,3,1,0,55,1
15413,Procurement,region_2,Master's & above,f,sourcing,1,48,4,18,0,1,85,1
33944,Sales & Marketing,region_2,Bachelor's,f,other,1,36,3,9,1,0,56,1
56590,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,33,3,5,1,0,47,1
39152,Operations,region_2,Below Secondary,f,sourcing,2,24,3,2,1,0,63,1
32293,Technology,region_5,Bachelor's,f,sourcing,1,27,4,2,0,0,81,1
62995,Technology,region_22,Bachelor's,f,other,1,29,5,4,1,1,78,1
54038,Sales & Marketing,region_25,Master's & above,m,other,1,46,4,3,1,1,47,1
54177,Technology,region_7,Below Secondary,m,sourcing,1,24,3,3,1,0,78,1
39252,Procurement,region_13,Bachelor's,m,sourcing,1,31,,1,1,0,70,1
72793,Operations,region_22,Bachelor's,m,other,1,41,3,2,0,0,70,1
9995,Sales & Marketing,region_25,Bachelor's,m,other,1,26,3,4,1,0,50,1
77111,Analytics,region_7,Bachelor's,m,other,1,33,4,6,1,0,82,1
43289,Operations,region_7,Bachelor's,m,other,1,28,5,2,1,0,58,1
13804,Procurement,region_2,Bachelor's,f,referred,1,32,4,3,1,0,68,1
54079,Analytics,region_31,Bachelor's,m,sourcing,1,27,5,3,1,0,85,1
23437,Sales & Marketing,region_7,Bachelor's,m,other,1,29,4,5,0,0,65,1
74976,Procurement,region_2,Bachelor's,m,sourcing,1,32,5,6,1,0,74,1
46153,Sales & Marketing,region_29,Bachelor's,m,other,1,47,5,5,0,0,58,1
60189,Technology,region_31,Bachelor's,m,sourcing,1,28,,1,0,0,81,1
5822,Procurement,region_22,Bachelor's,m,sourcing,1,31,5,7,0,0,87,1
1751,Sales & Marketing,region_15,Bachelor's,m,other,1,34,3,9,1,0,54,1
11930,Sales & Marketing,region_2,Bachelor's,m,other,1,51,2,3,1,0,49,1
69187,Procurement,region_2,Bachelor's,m,sourcing,1,41,5,7,0,1,92,1
76925,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,32,5,3,1,0,48,1
2692,Sales & Marketing,region_11,Bachelor's,m,other,1,30,5,3,1,0,48,1
71295,Procurement,region_2,Bachelor's,f,sourcing,1,31,5,5,0,0,87,1
44284,Technology,region_7,Bachelor's,m,other,1,29,4,8,1,0,85,1
7625,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,29,3,5,1,0,52,1
13709,Sales & Marketing,region_28,Master's & above,m,other,1,38,5,6,1,0,94,1
66695,Technology,region_2,Bachelor's,m,other,1,28,3,2,1,0,78,1
60072,Operations,region_22,Bachelor's,f,other,1,36,2,7,1,0,58,1
17067,Analytics,region_2,Master's & above,m,other,1,35,5,10,1,0,85,1
27337,Operations,region_22,Bachelor's,f,sourcing,1,37,1,7,1,1,90,1
19692,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,31,5,6,1,0,49,1
50143,Sales & Marketing,region_7,Master's & above,m,sourcing,2,45,3,4,0,0,65,1
70609,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,30,5,4,1,0,53,1
29126,Operations,region_27,Bachelor's,m,other,1,27,3,3,1,0,62,1
8281,Operations,region_15,Bachelor's,m,sourcing,1,33,5,5,1,0,61,1
